일자,시가,고가,저가,종가,전일비,,등락률,거래량,금액(백만),신용비,개인,기관,외인(수량),외국계,프로그램,외인비
2019/04/30,"219,500","220,000","206,000","208,000",▼,"-13,000","-5.88","536,054","112,076","0.18","111,438","-74,159","-55,173","-5,313","3,641","34.01"
2019/04/29,"220,500","223,000","218,500","221,000",▼,"-5,500","-2.43","363,153","80,049","0.18","41,654","8,658","-61,804","-66,449","13,361","34.11"
2019/04/26,"227,000","232,000","224,500","226,500",▼,"-500","-0.22","233,210","53,109","0.18","-5,621","2,556","-3,622","-11,929","50,030","34.22"
2019/04/25,"232,500","234,500","225,000","227,000",▼,"-5,500","-2.37","179,762","41,165","0.19","1,912","-25,530","6,180","11,634","23,648","34.22"
2019/04/24,"236,000","238,000","230,500","232,500",▼,"-3,000","-1.27","197,175","45,866","0.18","-3,899","-31,786","25,163","19,829","-8,503","34.21"
2019/04/23,"233,500","240,000","233,500","235,500",▲,"2,500","+1.07","187,454","44,193","0.18","-10,743","6,761","610","-17,995","-1,440","34.17"
2019/04/22,"233,500","235,500","229,000","233,000", ,"0","0","182,927","42,461","0.20","13,271","49,511","-72,853","-27,811","-2,288","34.17"
2019/04/19,"227,000","240,500","227,000","233,000",▲,"7,000","+3.10","359,142","85,014","0.21","-70,264","62,526","-2,361","-2,147","-11,332","34.29"
2019/04/18,"230,500","231,500","225,500","226,000",▼,"-6,000","-2.59","192,380","43,810","0.22","-22,270","18,430","-18,317","-6,662","-430","34.30"
2019/04/17,"229,500","234,500","229,000","232,000",▲,"5,000","+2.20","314,838","73,221","0.21","-43,902","92,900","-47,198","-51,401","-52,152","34.33"
2019/04/16,"232,000","232,500","226,000","227,000",▼,"-7,500","-3.20","247,963","56,615","0.26","2,139","11,421","-32,232","-28,539","-42,992","34.41"
2019/04/15,"222,500","235,500","221,000","234,500",▲,"16,500","+7.57","827,285","191,164","0.30","-235,334","113,289","130,330","156,037","-94,235","34.46"
2019/04/12,"203,500","219,000","201,500","218,000",▲,"13,500","+6.60","506,191","107,835","0.30","-252,599","80,653","190,210","188,778","-1,608","34.24"
2019/04/11,"203,500","204,500","201,500","204,500",▲,"3,000","+1.49","209,044","42,424","0.29","-25,492","-22,715","46,094","31,127","-25,144","33.91"
2019/04/10,"206,000","206,000","200,500","201,500",▼,"-5,500","-2.66","163,084","33,028","0.31","28,155","1,648","-23,452","-27,403","-39,836","33.84"
2019/04/09,"200,500","207,500","198,000","207,000",▲,"6,500","+3.24","264,193","53,656","0.32","-89,636","48,618","37,462","44,435","12,318","33.88"
2019/04/08,"200,000","204,000","198,000","200,500",▲,"2,500","+1.26","201,015","40,413","0.32","-44,664","33,603","14,944","-13,866","3,542","33.81"
2019/04/05,"199,500","200,000","197,000","198,000", ,"0","0","110,413","21,879","0.32","-15,735","32,362","21,868","-13,889","-16,952","33.79"
2019/04/04,"196,000","199,500","194,000","198,000",▲,"3,000","+1.54","179,906","35,527","0.33","-19,800","13,554","62,479","3,683","-11,834","33.75"
2019/04/03,"192,000","196,000","191,000","195,000",▲,"2,500","+1.30","144,406","28,091","0.33","-21,908","16,007","10,132","6,502","33,461","33.64"
2019/04/02,"195,500","197,000","192,000","192,500",▼,"-2,500","-1.28","96,460","18,629","0.34","11,735","-11,254","-20,680","927","-15,206","33.62"
2019/04/01,"189,500","195,500","187,500","195,000",▲,"6,500","+3.45","151,378","29,264","0.33","-67,323","8,796","59,014","55,611","19,123","33.66"
2019/03/29,"187,500","189,000","181,500","188,500",▲,"3,000","+1.62","239,779","44,318","0.33","19,971","-55,656","35,544","40,449","34,708","33.56"
2019/03/28,"189,000","189,500","184,000","185,500",▼,"-4,500","-2.37","166,344","30,851","0.32","64,159","-65,878","10,103","2,813","-1,400","33.50"
2019/03/27,"194,000","196,500","188,500","190,000",▼,"-2,500","-1.30","114,165","21,811","0.31","21,121","-18,305","2,000","-1,169","-516","33.48"
2019/03/26,"189,500","195,500","189,500","192,500",▲,"4,500","+2.39","116,153","22,452","0.31","-26,349","20,623","2,054","14,087","21,023","33.48"
2019/03/25,"190,000","192,000","187,500","188,000",▼,"-5,000","-2.59","117,489","22,166","0.30","26,548","-41,804","17,005","7,973","-1,134","33.47"
2019/03/22,"193,000","197,000","191,000","193,000", ,"0","0","101,623","19,647","0.30","15,784","-15,481","14,771","-8,897","-6,817","33.44"
2019/03/21,"197,000","200,000","192,500","193,000",▼,"-5,000","-2.53","186,882","36,456","0.29","18,744","-57,623","29,878","3,230","-1,363","33.42"
2019/03/20,"199,000","201,500","192,000","198,000",▼,"-2,000","-1.00","235,195","46,011","0.31","18,425","-48,619","46,983","-3,645","-7,647","33.37"
2019/03/19,"205,000","207,000","200,000","200,000",▼,"-4,000","-1.96","224,220","45,252","0.33","-11,051","-21,887","37,361","-11,118","17,159","33.29"
2019/03/18,"201,000","206,000","200,000","204,000",▲,"8,000","+4.08","355,270","72,246","0.35","-103,947","19,600","125,287","40,159","11,808","33.22"
2019/03/15,"186,000","197,000","185,500","196,000",▲,"9,500","+5.09","280,392","54,128","0.34","-95,794","41,858","-4,373","34,638","30,146","33.01"
2019/03/14,"184,500","188,500","182,500","186,500",▲,"2,000","+1.08","218,710","40,546","0.35","3,905","-30,578","-9,663","-14,218","-10,915","33.02"
2019/03/13,"182,500","186,000","181,000","184,500",▲,"2,000","+1.10","217,726","39,990","0.33","-6,786","-39,601","25,427","-512","13,783","33.03"
2019/03/12,"190,000","191,000","181,000","182,500",▼,"-6,000","-3.18","327,847","60,039","0.32","106,680","-90,532","-7,102","-25,899","-13,412","32.99"
2019/03/11,"198,500","198,500","186,500","188,500",▼,"-9,000","-4.56","285,609","54,083","0.30","69,144","-31,780","-65,441","-61,162","-57,047","33.00"
2019/03/08,"195,000","203,000","195,000","197,500",▲,"1,000","+0.51","257,567","51,294","0.31","4,127","76,742","-78,154","-23,629","-48,965","33.11"
2019/03/07,"194,000","199,000","192,000","196,500",▲,"2,500","+1.29","152,402","30,012","0.31","-27,170","37,268","600","1,186","-5,810","33.25"
2019/03/06,"198,500","199,500","193,500","194,000",▼,"-3,500","-1.77","130,417","25,537","0.30","16,138","-8,760","-8,761","-7,585","372","33.25"
2019/03/05,"196,500","198,500","194,500","197,500",▲,"2,500","+1.28","131,176","25,750","0.27","140","7,893","-4,766","-14,821","9,145","33.26"
2019/03/04,"201,500","205,000","195,000","195,000",▼,"-5,000","-2.50","297,559","58,844","0.31","68,373","-1,902","-63,228","-55,293","11,874","33.27"
2019/02/28,"203,500","205,000","200,000","200,000",▼,"-3,500","-1.72","195,931","39,619","0.32","-54,457","26,263","18,768","-1,242","14,644","33.38"
2019/02/27,"204,000","205,500","198,000","203,500",▼,"-1,500","-0.73","178,961","36,094","0.30","-18,115","-6,174","19,923","9,880","11,587","33.35"
2019/02/26,"205,500","210,000","204,000","205,000",▼,"-1,000","-0.49","265,797","54,933","0.32","-16,961","4,397","33,576","18,231","-5,013","33.31"
2019/02/25,"203,000","206,500","199,000","206,000",▲,"5,000","+2.49","215,961","43,999","0.34","-30,565","31,568","-5,217","-24,176","-24,570","33.25"
2019/02/22,"202,000","206,000","195,500","201,000", ,"0","0","288,846","57,717","0.36","-26,076","31,636","-14,594","-44,257","-36,803","33.26"
2019/02/21,"202,000","206,500","199,000","201,000",▼,"-1,000","-0.50","389,787","78,987","0.37","-56,429","38,588","13,135","-38,030","-22,996","33.29"
2019/02/20,"187,000","204,500","184,000","202,000",▲,"16,000","+8.60","808,568","159,103","0.39","-256,769","164,643","91,808","94,633","38,255","33.27"
2019/02/19,"186,000","187,000","181,500","186,000",▲,"1,000","+0.54","203,307","37,471","0.41","-21,330","-1,825","29,225","-2,968","2,309","33.11"
2019/02/18,"182,000","187,000","181,000","185,000",▲,"5,500","+3.06","268,841","49,648","0.45","-74,547","48,238","25,863","17,659","24,174","33.06"
2019/02/15,"172,500","180,000","172,000","179,500",▲,"7,000","+4.06","297,262","52,762","0.43","-147,914","33,371","124,732","71,079","113,868","33.01"
2019/02/14,"170,500","174,500","170,000","172,500",▲,"2,500","+1.47","254,451","43,778","0.42","15,384","35,285","-29,703","-49,124","-27,205","32.80"
2019/02/13,"170,500","172,500","170,000","170,000", ,"0","0","184,111","31,408","0.42","41,529","-14,178","-28,073","-50,455","-37,673","32.85"
2019/02/12,"171,500","172,500","169,500","170,000",▼,"-1,500","-0.87","163,002","27,790","0.41","6,466","14,250","4,243","-54,399","-49,068","32.90"
2019/02/11,"170,500","172,000","169,500","171,500",▲,"1,500","+0.88","199,315","34,045","0.40","7,470","-35,117","23,616","-10,402","-33,612","32.89"
2019/02/08,"175,500","177,000","169,000","170,000",▼,"-7,500","-4.23","352,057","60,321","0.39","120,291","-52,315","-63,025","-94,249","-62,902","32.85"
2019/02/07,"182,500","183,000","175,500","177,500",▼,"-5,000","-2.74","316,755","56,527","0.41","57,005","6,511","-63,499","-54,871","-90,062","32.96"
2019/02/01,"181,500","187,000","181,500","182,500",▲,"1,000","+0.55","371,918","68,527","0.41","-35,452","34,080","-20,910","3,283","-6,148","33.07"
2019/01/31,"179,500","184,500","176,500","181,500",▲,"3,000","+1.68","404,998","73,475","0.39","-37,213","68,966","-33,443","-35,913","-11,244","33.10"
2019/01/30,"177,000","179,500","176,000","178,500",▲,"1,500","+0.85","173,990","30,924","0.38","19,324","-13,220","-8,355","-14,872","8,784","33.16"
2019/01/29,"178,000","180,500","176,500","177,000",▼,"-3,000","-1.67","157,747","28,054","0.40","32,841","-19,636","-13,448","-3,899","18,817","33.18"
2019/01/28,"181,500","182,500","177,500","180,000",▼,"-1,000","-0.55","201,988","36,235","0.42","28,444","-20,036","-6,902","-8,122","-36,629","33.20"
2019/01/25,"178,500","181,500","178,000","181,000",▲,"2,500","+1.40","262,170","47,281","0.43","-17,314","1,043","20,971","18,896","1,291","33.21"
2019/01/24,"178,500","181,000","177,000","178,500",▲,"500","+0.28","226,410","40,680","0.42","-328","5,151","-4,147","609","-28,540","33.17"
2019/01/23,"174,000","180,000","174,000","178,000",▲,"3,000","+1.71","211,497","37,663","0.41","-21,579","29,788","-12,389","-7,057","90","33.18"
2019/01/22,"174,000","178,500","173,000","175,000",▲,"1,500","+0.86","272,796","47,892","0.40","4,316","-9,528","5,189","3,207","74,150","33.20"
2019/01/21,"174,000","175,000","172,000","173,500",▲,"1,000","+0.58","209,565","36,398","0.38","-13,613","20,141","-11,279","-10,438","32,238","33.19"
2019/01/18,"175,500","178,000","171,000","172,500",▼,"-2,000","-1.15","291,240","50,408","0.35","66,167","-92,581","65,776","18,845","7,487","33.21"
2019/01/17,"182,500","183,000","174,000","174,500",▼,"-8,500","-4.64","446,966","78,767","0.34","153,856","-97,264","-52,744","-76,699","-43,386","33.10"
2019/01/16,"190,500","190,500","183,000","183,000",▼,"-6,500","-3.43","259,797","47,893","0.35","77,242","-19,691","-67,797","-56,660","-37,926","33.19"
2019/01/15,"188,000","191,000","186,500","189,500",▲,"4,000","+2.16","187,333","35,456","0.35","-22,394","7,963","23,944","29,630","-22,417","33.31"
2019/01/14,"179,500","190,000","179,500","185,500",▲,"3,500","+1.92","334,776","62,415","0.36","-52,225","22,287","45,893","34,055","-21,492","33.27"
2019/01/11,"183,500","184,000","180,000","182,000",▼,"-2,500","-1.36","248,033","44,986","0.36","29,533","-46,387","28,584","9,067","-21,224","33.19"
2019/01/10,"184,000","187,000","183,000","184,500",▲,"500","+0.27","207,021","38,184","0.34","2,904","-31,018","42,744","28,504","2,868","33.14"
2019/01/09,"188,000","188,000","180,000","184,000",▼,"-4,000","-2.13","375,595","68,738","0.33","62,387","-13,113","-46,784","-49,801","-82,516","33.07"
2019/01/08,"188,500","192,500","185,500","188,000",▲,"2,000","+1.08","214,280","40,555","0.33","-18,661","-1,082","22,901","35,896","-16,394","33.15"
2019/01/07,"187,000","194,000","183,000","186,000", ,"0","0","353,003","65,894","0.30","16,470","-42,346","29,462","20,385","-29,451","33.11"
2019/01/04,"192,500","193,000","180,000","186,000",▼,"-8,500","-4.37","553,488","101,939","0.29","48,479","-100,721","95,796","81,830","-33,579","33.06"
2019/01/03,"195,500","199,500","192,000","194,500",▲,"1,000","+0.52","250,816","48,923","0.28","8,856","-34,242","45,474","57,630","-19,862","32.89"
2019/01/02,"208,000","211,000","192,000","193,500",▼,"-16,000","-7.64","404,377","80,061","0.28","58,310","-118,030","77,043","48,799","-4,830","32.81"
2018/12/28,"209,500","215,500","208,500","209,500", ,"0","0","206,844","43,781","0.30","-13,228","-23,222","34,908","43,551","-31,578","32.68"
2018/12/27,"201,000","210,500","201,000","209,500",▲,"9,500","+4.75","243,557","50,751","0.31","-59,923","7,278","53,250","62,648","-12,952","32.62"
2018/12/26,"194,000","201,500","194,000","200,000",▼,"-500","-0.25","162,311","32,251","0.31","-46,761","4,004","23,184","37,139","-11,341","32.53"
2018/12/24,"202,500","202,500","199,000","200,500",▼,"-3,500","-1.72","163,942","32,871","0.31","-22,068","-17,811","31,852","41,512","-4,279","32.49"
2018/12/21,"206,500","206,500","200,000","204,000",▼,"-2,000","-0.97","267,214","54,277","0.33","-28,898","-17,636","38,607","77,558","-33,093","32.44"
2018/12/20,"206,000","208,500","198,500","206,000", ,"0","0","335,722","68,469","0.35","-27,451","-1,283","61,468","41,880","-37,683","32.37"
2018/12/19,"201,000","206,500","199,500","206,000",▲,"5,500","+2.74","310,745","63,513","0.37","-68,354","53,514","-7,037","31,366","-72,127","32.27"
2018/12/18,"188,500","200,500","188,000","200,500",▲,"10,500","+5.53","434,394","85,738","0.36","-118,099","46,683","67,044","85,556","-14,705","32.28"
2018/12/17,"187,500","191,500","182,500","190,000",▲,"2,500","+1.33","349,909","65,146","0.36","-13,294","39,521","-29,981","30,369","-55,632","32.16"
2018/12/14,"194,500","195,000","187,000","187,500",▼,"-6,000","-3.10","334,943","63,459","0.39","4,202","-11,136","-2,934","16,687","-74,843","32.22"
2018/12/13,"189,000","193,500","185,000","193,500",▲,"5,000","+2.65","671,015","127,662","0.44","-68,781","13,782","60,689","31,594","-167,423","32.22"
2018/12/12,"176,000","189,000","176,000","188,500",▲,"14,000","+8.02","673,079","124,042","0.45","-284,206","156,690","127,634","161,672","-5,588","32.12"
2018/12/11,"174,000","175,500","170,500","174,500",▲,"500","+0.29","306,163","53,125","0.49","-20,218","51,575","-43,596","-30,226","-1,273","31.90"
2018/12/10,"166,500","175,500","166,000","174,000",▲,"4,500","+2.65","343,276","59,380","0.51","-116,907","99,933","5,677","20,459","1,122","31.97"
2018/12/07,"163,000","170,500","163,000","169,500",▲,"8,500","+5.28","329,600","54,951","0.51","-82,647","32,015","31,741","23,162","14,566","31.96"
2018/12/06,"171,500","172,000","161,000","161,000",▼,"-9,000","-5.29","315,289","51,723","0.50","14,332","-43,633","7,062","14,651","40,598","31.91"
2018/12/05,"168,500","171,000","167,000","170,000",▼,"-4,000","-2.30","244,077","41,373","0.51","-11,356","27,028","-31,444","-6,341","24,369","31.90"
2018/12/04,"176,000","176,500","172,000","174,000",▼,"-1,500","-0.85","241,516","42,091","0.54","-7,395","5,189","-5,211","11,226","30,772","31.95"
2018/12/03,"177,000","177,500","173,000","175,500",▲,"3,000","+1.74","476,682","83,524","0.59","-12,314","40,238","-18,793","-67,103","-125,474","31.96"
2018/11/30,"167,000","174,500","165,000","172,500",▲,"6,000","+3.60","511,618","86,917","0.59","-73,633","134,707","-69,496","-43,162","28,595","31.99"
2018/11/29,"172,500","174,000","165,500","166,500",▼,"-3,000","-1.77","388,729","65,384","0.63","67,678","-3,345","-90,752","-86,340","-77,523","32.11"
2018/11/28,"164,000","170,000","163,000","169,500",▲,"8,000","+4.95","664,561","110,664","0.61","-122,832","62,646","46,516","57,757","-22,681","32.27"
2018/11/27,"156,500","163,000","155,500","161,500",▲,"6,500","+4.19","735,347","117,374","0.60","-23,127","107,901","-85,483","25,764","-51,576","32.19"
2018/11/26,"154,000","156,500","151,500","155,000",▲,"2,000","+1.31","303,010","47,017","0.58","23,257","33,915","-44,490","19,212","10,116","32.33"
2018/11/23,"159,000","159,000","152,000","153,000",▼,"-4,500","-2.86","338,372","52,576","0.62","60,628","-3,257","-45,150","-35,007","-115,490","32.41"
2018/11/22,"155,500","160,500","155,000","157,500",▲,"2,500","+1.61","1,137,112","177,599","0.60","-65,374","151,240","-88,097","-28,271","97,330","32.49"
2018/11/21,"147,500","157,000","145,500","155,000",▲,"5,000","+3.33","692,204","105,905","0.57","-23,369","68,137","-78,676","35,556","17,957","32.64"
2018/11/20,"155,000","156,000","149,000","150,000",▼,"-8,000","-5.06","532,991","81,019","0.54","184,447","-42,050","-141,617","-138,277","-36,619","32.77"
2018/11/19,"162,500","162,500","156,500","158,000",▼,"-3,000","-1.86","455,582","72,505","0.53","157,439","46,532","-209,219","-207,703","-142,523","33.01"
2018/11/16,"164,000","167,500","160,000","161,000",▼,"-500","-0.31","451,022","73,676","0.45","94,356","-16,784","-74,662","-56,352","-53,689","33.37"
2018/11/15,"157,000","161,500","155,500","161,500",▲,"8,500","+5.56","1,820,365","287,827","0.43","256,675","143,140","-391,897","-404,673","-110,371","33.50"
2018/11/14,"154,000","155,000","151,000","153,000", ,"0","0","255,421","39,108","0.42","39,135","23,776","-63,795","-56,598","16,534","34.17"
2018/11/13,"154,500","156,500","150,000","153,000",▼,"-4,000","-2.55","305,109","46,793","0.40","68,452","10,024","-77,357","-85,901","-27,405","34.28"
2018/11/12,"159,500","162,500","155,500","157,000", ,"0","0","344,268","54,549","0.38","34,028","3,218","-37,745","15,159","9,242","34.41"
2018/11/09,"162,500","163,000","155,000","157,000",▼,"-5,000","-3.09","363,497","57,302","0.35","58,960","-13,103","-52,291","-12,019","-1,073","34.48"
